Unix Timestamp,Position,Value [kg]
1736436864.9021404,Right,24.42306
1736436865.0079772,Left,34.02317
1736436865.0090122,Right,24.55172
1736436865.110742,Left,34.00286
1736436865.1142352,Right,26.26879
1736436865.215611,Left,33.67224
1736436865.215611,Right,26.75611
1736436865.3195817,Left,34.14438
1736436865.3195817,Right,25.36947
1736436865.4237092,Left,34.38244
1736436865.4257271,Right,25.28877
1736436865.5286918,Left,34.33218
1736436865.5286918,Right,25.45208
1736436865.6329086,Left,34.09406
1736436865.6329086,Right,25.73868
1736436865.7386303,Left,33.57915
1736436865.7386303,Right,26.34668
1736436865.843333,Left,31.68871
1736436865.843333,Right,25.76305
1736436865.9478266,Left,29.0345
1736436865.9493332,Right,25.26892
1736436866.0530727,Left,29.24255
1736436866.0565805,Right,26.9432
1736436866.157687,Left,30.82053
1736436866.157687,Right,30.31641
1736436866.2629902,Left,32.89526
1736436866.2629902,Right,32.18807
1736436866.3693132,Left,33.61978
1736436866.3693132,Right,30.11209
1736436866.4733622,Left,31.09152
1736436866.4768717,Right,25.8659
1736436866.5781715,Left,32.03125
1736436866.5781715,Right,22.09728
1736436866.6841154,Left,41.77054
1736436866.6841154,Right,20.69125
1736436866.7874808,Left,43.19398
1736436866.7874808,Right,20.86951
1736436866.892103,Left,42.84735
1736436866.892103,Right,21.10429
1736436866.998879,Left,41.41707
1736436866.998879,Right,19.96987
1736436867.1020925,Left,39.60409
1736436867.1051052,Right,19.33534
1736436867.2067783,Left,38.69105
1736436867.2067783,Right,19.24953
1736436867.3119996,Left,38.59321
1736436867.3119996,Right,19.59587
1736436867.4167242,Left,38.32925
1736436867.4167242,Right,20.3225
1736436867.5215058,Left,37.18233
1736436867.5240154,Right,21.2621
1736436867.6267893,Left,36.18526
1736436867.6267893,Right,22.71091
1736436867.7324493,Left,35.83622
1736436867.7324493,Right,23.78474
1736436867.737959,Left,35.74678
1736436867.737959,Right,24.08018
1736436867.8416135,Left,35.49681
1736436867.8451254,Right,23.81671
1736436867.948,Left,34.98229
1736436867.948,Right,22.54098
1736436868.0537925,Left,34.36024
1736436868.0537925,Right,21.10023
1736436868.158523,Left,32.90925
1736436868.158523,Right,23.85123
1736436868.2637262,Left,32.04667
1736436868.265753,Right,26.47049
1736436868.36855,Left,34.94577
1736436868.3725567,Right,24.53416
1736436868.4742324,Left,39.49681
1736436868.4742324,Right,20.08523
1736436868.5794153,Left,42.65154
1736436868.5794153,Right,13.48208
1736436868.685182,Left,43.56015
1736436868.685182,Right,8.7715
1736436868.7886271,Left,38.74958
1736436868.7916377,Right,6.17144
1736436868.8936634,Left,33.92117
1736436868.8936634,Right,2.80701
1736436868.998476,Left,29.0442
1736436869.0029893,Right,0.00111
1736436869.1056185,Left,24.30862
1736436869.1091263,Right,-0.00151
1736436869.2107553,Left,19.95131
1736436869.2107553,Right,7e-05
1736436869.315398,Left,16.12987
1736436869.315398,Right,0.00341
1736436869.4204526,Left,11.44955
1736436869.4219594,Right,0.004
1736436869.5260549,Left,3.78766
1736436869.528996,Right,-0.00046
1736436869.6310108,Left,0.18754
1736436869.6310108,Right,0.0002
1736436869.7357104,Left,-0.0028
1736436869.7357104,Right,0.00138
1736436869.841897,Left,-0.00091
1736436869.841897,Right,-0.00085
1736436869.9458587,Left,-0.00169
1736436869.9488714,Right,0.00504
1736436870.0510275,Left,0.00078
1736436870.0510275,Right,0.00635
1736436870.1558702,Left,-0.00325
1736436870.1558702,Right,0.00341
1736436870.2618012,Left,-0.0013
1736436870.2618012,Right,0.00282
1736436870.3656714,Left,7e-05
1736436870.3691816,Right,0.00334
1736436870.4706097,Left,-0.00176
1736436870.4706097,Right,-0.00111
1736436870.5757532,Left,-0.00065
1736436870.5757532,Right,-0.00439
1736436870.6805296,Left,-0.0013
1736436870.6840477,Right,-0.00098
1736436870.7861109,Left,-0.00397
1736436870.7861109,Right,0.00124
1736436870.890544,Left,-0.00156
1736436870.890544,Right,-0.00033
1736436870.996743,Left,0.00046
1736436870.996743,Right,0.0
1736436871.1002812,Left,-0.00026
1736436871.1032906,Right,0.0017
1736436871.206266,Left,-0.00111
1736436871.2102737,Right,0.00557
1736436871.3117492,Left,-0.00215
1736436871.3175166,Right,0.00151
1736436871.4197083,Left,-0.00338
1736436871.4197083,Right,-0.0036
1736436871.4260237,Left,-0.0028
1736436871.4260237,Right,0.00151
1736436871.5332952,Left,0.00143
1736436871.5332952,Right,0.00472
1736436871.6397,Left,0.00521
1736436871.6397,Right,0.01186
1736436871.7435238,Left,0.00508
1736436871.7465346,Right,0.01199
1736436871.8495233,Left,0.00592
1736436871.8495233,Right,0.00498
1736436871.954214,Left,0.00449
1736436871.954214,Right,0.00052
1736436872.0595846,Left,0.0026
1736436872.0595846,Right,0.00367
1736436872.167724,Left,-0.00338
1736436872.167724,Right,-0.00111
1736436872.2726753,Left,-0.00794
1736436872.2759626,Right,-0.00472
1736436872.3774574,Left,-0.00195
1736436872.3774574,Right,-0.00694
1736436872.4837847,Left,-0.0002
1736436872.4837847,Right,-0.00138
1736436872.5883791,Left,-0.00013
1736436872.5898845,Right,0.00118
