Unix Timestamp,Position,Value [kg]
1736440133.6830761,Left,-0.00299
1736440133.6830761,Right,-0.00328
1736440133.785974,Left,-0.00033
1736440133.785974,Right,-0.00269
1736440133.8893483,Left,-0.00365
1736440133.8893483,Right,-0.00269
1736440133.9926915,Left,-0.0043
1736440133.9942122,Right,-0.00419
1736440134.095973,Left,-0.00117
1736440134.095973,Right,-0.00439
1736440134.1994355,Left,-0.00052
1736440134.1994355,Right,-0.00301
1736440134.3026183,Left,-0.00072
1736440134.3045163,Right,0.00105
