Unix Timestamp,Position,Value [kg]
1736440710.7901664,Right,41.23472
1736440710.892448,Left,35.36265
1736440710.892448,Right,40.37478
1736440710.9953108,Left,37.39207
1736440710.9953108,Right,38.17209
1736440711.0976398,Left,37.88758
1736440711.0976398,Right,36.32224
1736440711.20078,Left,37.61522
1736440711.20078,Right,36.6566
1736440711.303738,Left,36.38204
1736440711.3059728,Right,38.91687
1736440711.4076343,Left,32.24163
1736440711.4076343,Right,37.92643
1736440711.5096254,Left,29.48535
1736440711.5096254,Right,35.00124
1736440711.6125073,Left,31.01361
1736440711.6125073,Right,33.80491
1736440711.7153487,Left,31.68429
1736440711.7153487,Right,34.35054
1736440711.8180141,Left,31.38966
1736440711.8195343,Right,37.09813
1736440711.9206467,Left,32.83401
1736440711.9206467,Right,41.26708
1736440712.023044,Left,34.81389
1736440712.023044,Right,41.80701
1736440712.125168,Left,36.95801
1736440712.125168,Right,41.10829
1736440712.2280693,Left,38.48021
1736440712.2280693,Right,40.70992
1736440712.3304393,Left,40.18389
1736440712.3304393,Right,44.10691
1736440712.432815,Left,41.68552
1736440712.432815,Right,46.2644
1736440712.5361829,Left,44.16918
1736440712.5361829,Right,47.47324
1736440712.639751,Left,45.29859
1736440712.639751,Right,47.87009
1736440712.7423346,Left,43.36525
1736440712.7423346,Right,46.72132
1736440712.8445852,Left,39.37339
1736440712.8456035,Right,44.56974
1736440712.9476705,Left,36.5026
1736440712.9476705,Right,40.63505
1736440713.050295,Left,36.20583
1736440713.050295,Right,36.1018
1736440713.1545982,Left,36.80361
1736440713.1560051,Right,32.84363
1736440713.2578392,Left,34.73851
1736440713.2578392,Right,30.6885
1736440713.3611305,Left,35.06789
1736440713.3611305,Right,29.36286
1736440713.4639199,Left,38.32704
1736440713.4639199,Right,29.82633
1736440713.5666924,Left,40.0317
1736440713.5666924,Right,32.38526
1736440713.668807,Left,39.2014
1736440713.669825,Right,33.18578
1736440713.771256,Left,37.39585
1736440713.771256,Right,35.49427
1736440713.8735538,Left,36.0287
1736440713.8747487,Right,37.8129
1736440713.9769235,Left,35.51556
1736440713.9769235,Right,38.96515
1736440714.0796888,Left,35.37241
1736440714.0796888,Right,39.66551
1736440714.1823127,Left,35.16899
1736440714.1823127,Right,39.80334
1736440714.2855284,Left,34.99538
1736440714.2855284,Right,39.89322
1736440714.3887115,Left,34.55741
1736440714.3887115,Right,39.97825
1736440714.4909732,Left,34.14217
1736440714.4920003,Right,39.27232
1736440714.5943754,Left,34.11372
1736440714.6024,Right,36.97995
1736440714.7043712,Left,34.33348
1736440714.7043712,Right,34.22928
1736440714.8069727,Left,33.31747
1736440714.8069727,Right,34.91995
1736440714.9093153,Left,32.37
1736440714.9093153,Right,36.17091
1736440715.0133207,Left,33.55989
1736440715.0133207,Right,37.68503
1736440715.1165495,Left,35.3174
1736440715.1165495,Right,39.07881
1736440715.2187102,Left,35.61776
1736440715.2187102,Right,38.95211
1736440715.321061,Left,35.34181
1736440715.321061,Right,40.65732
1736440715.4235742,Left,39.0056
1736440715.4235742,Right,43.76017
1736440715.5267665,Left,42.71449
1736440715.5267665,Right,47.21343
1736440715.6291811,Left,45.39109
1736440715.6307013,Right,50.31687
1736440715.7320766,Left,44.37144
1736440715.7320766,Right,49.76672
1736440715.8356702,Left,42.59933
1736440715.8358433,Right,45.99993
1736440715.9373627,Left,41.99824
1736440715.9373627,Right,40.14071
1736440716.0399895,Left,39.0593
1736440716.0421891,Right,30.4946
1736440716.1433942,Left,34.5302
1736440716.1433942,Right,33.59561
1736440716.2465463,Left,30.80686
1736440716.2465463,Right,41.75519
1736440716.3492389,Left,23.362
1736440716.3492389,Right,51.88883
1736440716.4523602,Left,11.71859
1736440716.4523602,Right,62.10468
1736440716.5553892,Left,2.81539
1736440716.5553892,Right,67.581
1736440716.6585994,Left,0.09836
1736440716.6596205,Right,67.87207
1736440716.760788,Left,-0.00736
1736440716.760788,Right,66.5907
1736440716.8633554,Left,-0.00423
1736440716.8633554,Right,65.20806
1736440716.965747,Left,-0.00417
1736440716.965747,Right,66.70468
1736440717.0683887,Left,-0.0056
1736440717.0683887,Right,60.23845
1736440717.1709378,Left,-0.00762
1736440717.1709378,Right,42.94799
1736440717.2733626,Left,-0.00579
1736440717.2733626,Right,13.94628
1736440717.3759792,Left,-0.00293
1736440717.3773842,Right,6.1453
1736440717.479363,Left,-0.00521
1736440717.479363,Right,1.1941
1736440717.582588,Left,-0.00514
1736440717.582588,Right,0.02483
1736440717.68543,Left,-0.00475
1736440717.68543,Right,-0.00197
1736440717.7879736,Left,-0.00553
1736440717.7879736,Right,0.0021
1736440717.8906906,Left,-0.00228
1736440717.8922105,Right,0.00066
1736440717.993959,Left,-0.00462
1736440717.993959,Right,0.00151
1736440718.0967872,Left,-0.00514
1736440718.0967872,Right,0.00321
1736440718.1999128,Left,-0.00417
1736440718.2025442,Right,0.0021
1736440718.3035934,Left,-0.00592
1736440718.3035934,Right,-0.00236
1736440718.4067142,Left,-0.00469
1736440718.4067142,Right,-0.00524
1736440718.5089262,Left,-0.00241
1736440718.5089262,Right,0.00242
1736440718.612153,Left,-0.00065
1736440718.612153,Right,0.004
1736440718.7152271,Left,-0.00137
1736440718.7152271,Right,0.00105
1736440718.8178809,Left,-0.00482
1736440718.8178809,Right,0.00269
1736440718.921029,Left,-0.00325
1736440718.921029,Right,0.00432
1736440719.0243156,Left,-0.00241
1736440719.0269258,Right,0.00347
1736440719.1276283,Left,-0.00176
1736440719.1276283,Right,0.00432
1736440719.2303653,Left,-0.00156
1736440719.2303653,Right,0.0038
1736440719.3326485,Left,-0.00169
1736440719.3326485,Right,0.00557
1736440719.4355385,Left,-0.00241
1736440719.4355385,Right,0.00701
1736440719.546733,Left,-0.00332
1736440719.546733,Right,0.00439
1736440719.649943,Left,-0.00573
1736440719.649943,Right,-7e-05
1736440719.7533746,Left,-0.00378
1736440719.7533746,Right,0.00039
1736440719.856631,Left,-0.00443
1736440719.8591552,Right,0.00111
1736440719.9598083,Left,-0.00391
1736440719.9598083,Right,0.0017
1736440720.0622938,Left,-0.00208
1736440720.0622938,Right,0.00079
1736440720.1656864,Left,-0.00325
1736440720.1656864,Right,0.00498
1736440720.2688737,Left,-0.00501
1736440720.2698793,Right,0.00072
1736440720.3708436,Left,-0.00482
1736440720.3708436,Right,-0.00079
1736440720.4735231,Left,-0.0015
1736440720.4735231,Right,-0.00124
1736440720.575772,Left,-0.00013
1736440720.575772,Right,-0.00138
1736440720.6790287,Left,0.00065
1736440720.6790287,Right,0.00432
1736440720.7821693,Left,-0.00182
1736440720.7821693,Right,0.0055
